country,iataCode,icaoCode,name,latitudeDegree,longitudeDegree,elevationFeet,timeZoneCode,timeZoneName,continent,isoCountry,isoRegion,municipality,type,scheduledService
Greenland,QUV,BGAQ,Aappilattoq (Kujalleq) Heliport,60.14835711,-44.28691864,30,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Nanortalik,heliport,yes
Greenland,JRK,BGAR,Arsuk Heliport,61.17677066,-48.41971993,66,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,,heliport,no
Greenland,QUW,BGAS,Ammassivik Heliport,60.5973758,-45.38244545,71,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,,heliport,yes
Greenland,QGQ,BGAT,Attu Heliport,67.94066286,-53.62186968,32,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Attu,heliport,yes
Greenland,UAK,BGBW,Narsarsuaq Airport,61.16049957,-45.42599869,112,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Narsarsuaq,medium_airport,yes
Greenland,JCH,BGCH,Qasigiannguit Heliport,68.82281555,-51.17344737,70,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Qasigiannguit,heliport,yes
Greenland,CNP,BGCO,Neerlerit Inaat Airport,70.74310303,-22.65049934,45,America/Scoresbysund,East Greenland Standard Time,NA,GL,GL-U-A,Neerlerit Inaat,small_airport,yes
Greenland,DUN,BGDU,Dundas Airport,76.525,-68.8,200,America/Thule,Atlantic Daylight Time,NA,GL,GL-U-A,Pituffik,closed,no
Greenland,QFG,BGET,Eqalugaarsuit Heliport,60.61971965,-45.91406196,9,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Eqalugaarsuit,heliport,yes
Greenland,QFN,BGFD,Narsaq Kujalleq Heliport,60.00469354,-44.65693474,44,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Narsaq Kujalleq,heliport,yes
Greenland,GOH,BGGH,Godthaab / Nuuk Airport,64.19090271,-51.67810059,283,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Nuuk,medium_airport,yes
Greenland,JGO,BGGN,Qeqertarsuaq Heliport,69.25118199,-53.51487637,9,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Qeqertarsuaq Airport,heliport,yes
Greenland,QFI,BGIG,Iginniarfik,68.14722559,-53.17352772,50,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Iginniarfik,heliport,yes
Greenland,QRY,BGIK,Ikerassaarsuk Heliport,68.14088101,-53.44145894,165,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Ikerassaarsuk,heliport,yes
Greenland,XIQ,BGIL,Ilimanaq Heliport,69.080915,-51.11431539,52,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Ilimanaq,heliport,yes
Greenland,QJI,BGIT,Ikamiut Heliport,68.6342531,-51.83226228,49,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Ikamiut,heliport,yes
Greenland,JJU,BGJH,Qaqortoq Heliport,60.71568416,-46.02991864,53,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Qaqortoq,heliport,yes
Greenland,JAV,BGJN,Ilulissat Airport,69.24320221,-51.05709839,95,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Ilulissat,small_airport,yes
Greenland,QPW,BGKA,Kangaatsiaq Heliport,68.31265749,-53.46020758,17,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Kangaatsiaq,heliport,yes
Greenland,KUS,BGKK,Kulusuk Airport,65.57360077,-37.12360001,117,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Kulusuk,small_airport,yes
Greenland,QJE,BGKT,Kitsissuarsuit Heliport,68.857926,-53.12329531,18,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Kitsissuarsuit,heliport,yes
Greenland,JSU,BGMQ,Maniitsoq Airport,65.41249847,-52.93939972,91,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Maniitsoq,small_airport,yes
Greenland,QMK,BGNK,Niaqornaarsuk Heliport,68.23638115,-52.85214812,152,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Niaqornaarsuk,heliport,yes
Greenland,JNN,BGNN,Nanortalik Heliport,60.14188398,-45.23297668,17,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Nanortalik,heliport,no
Greenland,JNS,BGNS,Narsaq Heliport,60.91728273,-46.05992317,83,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Narsaq,heliport,yes
Greenland,JFR,BGPT,Paamiut Airport,62.01473618,-49.67093658,120,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Paamiut,small_airport,yes
Greenland,QQT,BGQE,Qeqertaq Heliport,69.99586111,-51.30091667,69,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Qeqertaq,heliport,yes
Greenland,NAQ,BGQQ,Qaanaaq Airport,77.48860168,-69.38870239,51,America/Thule,Atlantic Daylight Time,NA,GL,GL-U-A,Qaanaaq,small_airport,yes
Greenland,OBY,BGSC,Ittoqqortoormiit Heliport,70.48822882,-21.97167993,238,America/Scoresbysund,East Greenland Standard Time,NA,GL,GL-U-A,Ittoqqortoormiit,heliport,yes
Greenland,SFJ,BGSF,Kangerlussuaq Airport,67.0122219,-50.71160316,165,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Kangerlussuaq,medium_airport,yes
Greenland,QUP,BGSQ,Saqqaq Heliport,70.01144815,-51.93214238,38,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Saqqaq,heliport,yes
Greenland,JHS,BGSS,Sisimiut Airport,66.95130157,-53.72930145,33,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Sisimiut,small_airport,yes
Greenland,THU,BGTL,Thule Air Base,76.53119659,-68.70320129,251,America/Thule,Atlantic Daylight Time,NA,GL,GL-U-A,Thule,medium_airport,yes
Greenland,JUV,BGUK,Upernavik Airport,72.79019928,-56.13059998,414,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Upernavik,small_airport,yes
Greenland,UMD,BGUM,Uummannaq Heliport,70.68042793,-52.11163044,50,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Uummannaq,heliport,yes
Greenland,JQA,BGUQ,Qaarsut Airport,70.73419952,-52.69620132,289,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Uummannaq,small_airport,yes
Greenland,JGR,GL-J,Groennedal Heliport,61.23329926,-48.09999847,,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Groennedal,heliport,yes
Greenland,QCU,BGAK,Akunaq Heliport,68.74427283,-52.34036922,59,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,,heliport,yes
Greenland,QFX,BGIO,Igaliku Heliport,60.99200652,-45.43233454,,America/Godthab,West Greenland Standard Time,NA,GL,GL-U-A,Igaliku,heliport,yes
Grenada,GND,TGPY,Point Salines International Airport,12.00419998,-61.78620148,41,America/Grenada,Atlantic Standard Time,NA,GD,GD-GE,Saint George's,medium_airport,yes
Grenada,CRU,TGPZ,Lauriston Airport,12.47609997,-61.47280121,5,America/Grenada,Atlantic Standard Time,NA,GD,GD-PA,Carriacou Island,small_airport,no
Guadeloupe,DSD,TFFA,La Désirade Airport,16.2968998,-61.08440018,10,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,Grande Anse,small_airport,yes
Guadeloupe,BBR,TFFB,Baillif Airport,16.01329994,-61.74219894,59,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,Basse Terre,small_airport,yes
Guadeloupe,SFC,TFFC,St-François Airport,16.25779915,-61.26250076,10,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,St-François,small_airport,yes
Guadeloupe,GBJ,TFFM,Les Bases Airport,15.86870003,-61.27000046,16,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,Grand Bourg,medium_airport,yes
Guadeloupe,PTP,TFFR,Pointe-à-Pitre Le Raizet,16.26530075,-61.53179932,36,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,Pointe-à-Pitre Le Raizet,medium_airport,yes
Guadeloupe,LSS,TFFS,Terre-de-Haut Airport,15.86439991,-61.58060074,46,America/Guadeloupe,Atlantic Standard Time,NA,GP,GP-U-A,Les Saintes,small_airport,no
Guam,UAM,PGUA,Andersen Air Force Base,13.58399963,144.9299927,627,Pacific/Guam,Chamorro Standard Time,OC,GU,GU-U-A,"Andersen,Mariana Island",medium_airport,no
Guam,GUM,PGUM,Antonio B. Won Pat International Airport,13.48340034,144.7960052,298,Pacific/Guam,Chamorro Standard Time,OC,GU,GU-U-A,"Hagåtña, Guam International Airport",large_airport,yes
Guatemala,CIQ,MGCQ,Chiquimula Airport,14.83092,-89.520938,1484,America/Guatemala,Central Standard Time,NA,GT,GT-CQ,Chiquimula,small_airport,no
Guatemala,DON,MGDL,Dos Lagunas Airport,17.61240005,-89.68840027,1057,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Dos Lagunas,small_airport,no
Guatemala,ENJ,,El Naranjo Airport,17.35280037,-90.15139771,387,America/Guatemala,Central Standard Time,NA,GT,GT-PE,El Naranjo,small_airport,no
Guatemala,PCG,MGPC,Paso Caballos Airport,17.26390076,-90.25630188,213,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Paso Caballos,small_airport,no
Guatemala,TKM,,El Petén Airport,17.22638893,-89.60500336,774,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Tikal,small_airport,no
Guatemala,UAX,MGUX,Uaxactun Airport,17.39388847,-89.63274384,573,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Uaxactun,small_airport,no
Guatemala,PKJ,MGPG,Playa Grande Airport,15.99750042,-90.74169922,577,America/Guatemala,Central Standard Time,NA,GT,GT-QC,Playa Grande,small_airport,no
Guatemala,CBV,MGCB,Coban Airport,15.46899986,-90.40670013,4339,America/Guatemala,Central Standard Time,NA,GT,GT-AV,Coban,medium_airport,no
Guatemala,CMM,MGCR,Carmelita Airport,17.46120071,-90.05370331,753,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Carmelita,small_airport,no
Guatemala,CTF,MGCT,Coatepeque Airport,14.69419956,-91.88249969,1486,America/Guatemala,Central Standard Time,NA,GT,GT-QZ,Coatepeque,small_airport,no
Guatemala,GUA,MGGT,La Aurora Airport,14.58329964,-90.52749634,4952,America/Guatemala,Central Standard Time,NA,GT,GT-GU,Guatemala City,medium_airport,yes
Guatemala,HUG,MGHT,Huehuetenango Airport,15.32740021,-91.46240234,6375,America/Guatemala,Central Standard Time,NA,GT,GT-HU,Huehuetenango,small_airport,no
Guatemala,MCR,,Melchor de Mencos Airport,17.06860924,-89.15222168,4670,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Melchor de Mencos,small_airport,no
Guatemala,PBR,MGPB,Puerto Barrios Airport,15.73089981,-88.58380127,33,America/Guatemala,Central Standard Time,NA,GT,GT-IZ,Puerto Barrios,medium_airport,yes
Guatemala,PON,MGPP,Poptún Airport,16.32579994,-89.41609955,1801,America/Guatemala,Central Standard Time,NA,GT,GT-PE,Poptún,small_airport,no
Guatemala,AQB,MGQC,Santa Cruz del Quiche Airport,15.01220036,-91.15059662,6631,America/Guatemala,Central Standard Time,NA,GT,GT-QC,Santa Cruz del Quiche,small_airport,no
Guatemala,AAZ,MGQZ,Quezaltenango Airport,14.86559963,-91.5019989,7779,America/Guatemala,Central Standard Time,NA,GT,GT-QZ,Quezaltenango,small_airport,yes
Guatemala,RUV,MGRB,Rubelsanto Airport,15.99199963,-90.44529724,426,America/Guatemala,Central Standard Time,NA,GT,GT-AV,Rubelsanto,medium_airport,no
Guatemala,LCF,MGRD,Las Vegas Airport,15.668363,-88.961763,28,America/Guatemala,Central Standard Time,NA,GT,GT-IZ,Rio Dulce,small_airport,no
Guatemala,RER,MGRT,Retalhuleu Airport,14.52099991,-91.69730377,656,America/Guatemala,Central Standard Time,NA,GT,GT-RE,Retalhuleu,medium_airport,no
Guatemala,GSJ,MGSJ,San José Airport,13.93620014,-90.83580017,29,America/Guatemala,Central Standard Time,NA,GT,GT-ES,Puerto San José,medium_airport,yes
Guatemala,FRS,MGMM,Mundo Maya International Airport,16.91379929,-89.86640167,427,America/Guatemala,Central Standard Time,NA,GT,GT-PE,San Benito,medium_airport,yes
Guernsey,ACI,EGJA,Alderney Airport,49.70610046,-2.214720011,290,Europe/Guernsey,Greenwich Mean Time,EU,GG,GG-U-A,Saint Anne,medium_airport,yes
Guernsey,GCI,EGJB,Guernsey Airport,49.43500137,-2.601969957,336,Europe/Guernsey,Greenwich Mean Time,EU,GG,GG-U-A,Saint Peter Port,medium_airport,yes
Guinea,CKY,GUCY,Conakry International Airport,9.57689,-13.612,72,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-C,Conakry,medium_airport,yes
Guinea,FIG,GUFA,Fria Airport,10.35060024,-13.56919956,499,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-B,Fria,small_airport,no
Guinea,FAA,GUFH,Faranah Airport,10.03549957,-10.76980019,1476,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-F,Faranah,small_airport,no
Guinea,KSI,GUKU,Kissidougou Airport,9.160559654,-10.12440014,1808,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-F,Kissidougou,small_airport,no
Guinea,LEK,GULB,Tata Airport,11.32610035,-12.28680038,3396,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-L,Labé,small_airport,no
Guinea,MCA,GUMA,Macenta Airport,8.481857022,-9.525070847,1690,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-N,Macenta,small_airport,no
Guinea,NZE,GUNZ,Nzérékoré Airport,7.806019306,-8.701797485,1657,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-N,Nzérékoré,small_airport,no
Guinea,BKJ,GUOK,Boké Baralande Airport,10.96580029,-14.28110027,164,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-B,Boké,small_airport,no
Guinea,SBI,GUSB,Sambailo Airport,12.57269955,-13.35849953,295,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-B,Koundara,small_airport,no
Guinea,GII,GUSI,Siguiri Airport,11.43299961,-9.166999817,1296,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-K,Siguiri,small_airport,no
Guinea,KNN,GUXN,Kankan Airport,10.39400005,-9.303799629,1234,Africa/Conakry,Greenwich Mean Time,AF,GN,GN-K,Kankan,small_airport,no
Guinea-Bissau,BQE,GGBU,Bubaque Airport,11.29735565,-15.83807945,,Africa/Bissau,Greenwich Mean Time,AF,GW,GW-BL,Bubaque,small_airport,no
Guinea-Bissau,OXB,GGOV,Osvaldo Vieira International Airport,11.89480019,-15.65369987,129,Africa/Bissau,Greenwich Mean Time,AF,GW,GW-BS,Bissau,medium_airport,yes
Guyana,BCG,SYBE,Bemichi Airport,7.699999809,-59.16666031,94,America/Guyana,Guyana Time,SA,GY,GY-BA,Bemichi,small_airport,no
Guyana,KAI,SYKA,Kaieteur International Airport,5.172754765,-59.49148178,1520,America/Guyana,Guyana Time,SA,GY,GY-PT,Kaieteur Falls,medium_airport,yes
Guyana,AHL,SYAH,Aishalton Airport,2.486530066,-59.31340027,587,America/Guyana,Guyana Time,SA,GY,GY-UT,Aishalton,small_airport,no
Guyana,NAI,SYAN,Annai Airport,3.959439993,-59.12419891,301,America/Guyana,Guyana Time,SA,GY,GY-UT,Annai,small_airport,no
Guyana,BMJ,SYBR,Baramita Airport,7.370120049,-60.48799896,328,America/Guyana,Guyana Time,SA,GY,GY-BA,Baramita,small_airport,no
Guyana,GFO,SYBT,Bartica A Airport,6.374770164,-58.63809967,3,America/Guyana,Guyana Time,SA,GY,GY-CU,Bartica,small_airport,no
Guyana,GEO,SYCJ,Cheddi Jagan International Airport,6.498549938,-58.2541008,95,America/Guyana,Guyana Time,SA,GY,GY-DE,Georgetown,medium_airport,yes
Guyana,OGL,SYGO,Ogle Airport,6.806280136,-58.10589981,10,America/Guyana,Guyana Time,SA,GY,GY-DE,Ogle,medium_airport,yes
Guyana,IMB,SYIB,Imbaimadai Airport,5.708109856,-60.2942009,1646,America/Guyana,Guyana Time,SA,GY,GY-CU,Imbaimadai,small_airport,no
Guyana,KAR,SYKM,Kamarang Airport,5.865340233,-60.61420059,1601,America/Guyana,Guyana Time,SA,GY,GY-CU,Kamarang,small_airport,no
Guyana,KRM,SYKR,Karanambo Airport,3.751940012,-59.30970001,300,America/Guyana,Guyana Time,SA,GY,GY-UT,Karanambo,small_airport,no
Guyana,KRG,SYKS,Karasabai Airport,4.033329964,-59.53329849,731,America/Guyana,Guyana Time,SA,GY,GY-UT,Karasabai,small_airport,no
Guyana,KTO,SYKT,Kato Airport,4.649159908,-59.8321991,2299,America/Guyana,Guyana Time,SA,GY,GY-PT,Kato,small_airport,no
Guyana,KKG,SYKZ,Konawaruk Airport,5.2684,-58.995,230,America/Guyana,Guyana Time,SA,GY,GY-PT,Konawaruk,small_airport,no
Guyana,LUB,SYLP,Lumid Pau Airport,2.393929958,-59.44100189,656,America/Guyana,Guyana Time,SA,GY,GY-UT,Lumid Pau,small_airport,no
Guyana,LTM,SYLT,Lethem Airport,3.372760057,-59.78939819,351,America/Guyana,Guyana Time,SA,GY,GY-UT,Lethem,medium_airport,yes
Guyana,USI,SYMB,Mabaruma Airport,8.199999809,-59.78329849,45,America/Guyana,Guyana Time,SA,GY,GY-BA,Mabaruma,small_airport,no
Guyana,MHA,SYMD,Mahdia Airport,5.277490139,-59.15110016,300,America/Guyana,Guyana Time,SA,GY,GY-PT,Mahdia,small_airport,no
Guyana,MYM,SYMM,Monkey Mountain Airport,4.483329773,-59.68330002,1456,America/Guyana,Guyana Time,SA,GY,GY-PT,Monkey Mountain,small_airport,no
Guyana,MWJ,SYMR,Matthews Ridge Airport,7.488112,-60.184777,324,America/Guyana,Guyana Time,SA,GY,GY-BA,Matthews Ridge,small_airport,no
Guyana,QSX,SYNA,New Amsterdam Airport,6.244324,-57.474172,3,America/Guyana,Guyana Time,SA,GY,GY-EB,New Amsterdam,small_airport,no
Guyana,ORJ,SYOR,Orinduik Airport,4.725269794,-60.03499985,1797,America/Guyana,Guyana Time,SA,GY,GY-PT,Orinduik,small_airport,no
Guyana,PMT,SYPM,Paramakatoi Airport,4.6975,-59.7125,2600,America/Guyana,Guyana Time,SA,GY,GY-PT,Paramakatoi,small_airport,no
Guyana,PRR,SYPR,Paruma Airport,5.815450191,-61.05540085,1765,America/Guyana,Guyana Time,SA,GY,GY-CU,Paruma,small_airport,no
Guyana,SDC,SYSC,Sand Creek Airport,2.9913,-59.51,360,America/Guyana,Guyana Time,SA,GY,GY-UT,Sand Creek,small_airport,no
Guyana,SKM,SYSK,Skeldon Airport,5.8599,-57.14894,13,America/Guyana,Guyana Time,SA,GY,GY-EB,Skeldon,small_airport,no
Haiti,CYA,MTCA,Les Cayes Airport,18.27109909,-73.78829956,203,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-SD,Les Cayes,medium_airport,yes
Haiti,CAP,MTCH,Cap Haitien International Airport,19.7329998,-72.19470215,10,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-ND,Cap Haitien,medium_airport,yes
Haiti,JAK,MTJA,Jacmel Airport,18.24110031,-72.51850128,167,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-SE,Jacmel,medium_airport,yes
Haiti,JEE,MTJE,Jérémie Airport,18.66309929,-74.17030334,147,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-GA,Jeremie,medium_airport,yes
Haiti,PAP,MTPP,Toussaint Louverture International Airport,18.57999992,-72.29250336,122,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-OU,Port-au-Prince,medium_airport,yes
Haiti,PAX,MTPX,Port-de-Paix Airport,19.93359947,-72.84860229,9,America/Port-au-Prince,Eastern Standard Time,NA,HT,HT-NO,Port-de-Paix,medium_airport,yes
Honduras,LLH,,Reginaldo Hammer Airport,15.4422,-87.8988,96,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CR,La Lima,small_airport,no
Honduras,AHS,MHAH,Ahuas Airport,15.47220039,-84.35220337,98,America/Tegucigalpa,Central Standard Time,NA,HN,HN-GD,Ahuas,small_airport,yes
Honduras,BHG,MHBL,Brus Laguna Airport,15.76309967,-84.54360199,2,America/Tegucigalpa,Central Standard Time,NA,HN,HN-GD,Brus Laguna,small_airport,no
Honduras,CAA,MHCA,Catacamas Airport,14.91699982,-85.90000153,1489,America/Tegucigalpa,Central Standard Time,NA,HN,HN-OL,Catacamas,small_airport,no
Honduras,CYL,MHCS,Coyoles Airport,15.44555569,-86.67527771,519,America/Tegucigalpa,Central Standard Time,NA,HN,HN-YO,Coyoles,small_airport,no
Honduras,CDD,MHCU,Cauquira Airport,15.3166666,-83.59166718,21,America/Tegucigalpa,Central Standard Time,NA,HN,HN-GD,Cauquira,small_airport,no
Honduras,OAN,MHOA,El Arrayán Airport,15.50555611,-86.57472229,220,America/Tegucigalpa,Central Standard Time,NA,HN,HN-YO,Olanchito,small_airport,no
Honduras,IRN,MHIR,Iriona Airport,15.93916702,-85.13722229,8,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CL,Iriona,small_airport,no
Honduras,JUT,MHJU,Jutigalpa airport,14.65260029,-86.22029877,1314,America/Tegucigalpa,Central Standard Time,NA,HN,HN-OL,Jutigalpa,small_airport,no
Honduras,LCE,MHLC,Goloson International Airport,15.74250031,-86.85299683,49,America/Tegucigalpa,Central Standard Time,NA,HN,HN-AT,La Ceiba,medium_airport,yes
Honduras,LEZ,MHLE,La Esperanza Airport,14.29111099,-88.17500305,5475,America/Tegucigalpa,Central Standard Time,NA,HN,HN-IN,La Esperanza,small_airport,no
Honduras,SAP,MHLM,Ramón Villeda Morales International Airport,15.45259953,-87.92359924,91,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CR,La Mesa,medium_airport,yes
Honduras,GJA,MHNJ,La Laguna Airport,16.44540024,-85.90660095,49,America/Tegucigalpa,Central Standard Time,NA,HN,HN-IB,Guanaja,medium_airport,no
Honduras,PCH,MHPC,Palacios Airport,15.95499992,-84.94139099,30,America/Tegucigalpa,Central Standard Time,NA,HN,HN-GD,Palacios,small_airport,no
Honduras,PEU,MHPL,Puerto Lempira Airport,15.26220036,-83.78119659,25,America/Tegucigalpa,Central Standard Time,NA,HN,HN-GD,Puerto Lempira,small_airport,yes
Honduras,RTB,MHRO,Juan Manuel Galvez International Airport,16.31679916,-86.52300262,18,America/Tegucigalpa,Central Standard Time,NA,HN,HN-IB,Roatan Island,medium_airport,yes
Honduras,SDH,MHRS,Santa Rosa Copán Airport,14.8149004,-88.75150299,2818,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CP,Santa Rosa de Copán,small_airport,no
Honduras,RUY,MHRU,Copán Ruins Airport,14.84029961,-89.14399719,1990,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CP,Ruinas de Copán,small_airport,no
Honduras,XPL,MHSC,Coronel Enrique Soto Cano Air Base,14.38239956,-87.62120056,2061,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CM,Comayagua,medium_airport,no
Honduras,TEA,MHTE,Tela Airport,15.77589989,-87.47579956,7,America/Tegucigalpa,Central Standard Time,NA,HN,HN-AT,Tela,medium_airport,no
Honduras,TGU,MHTG,Toncontín International Airport,14.06089973,-87.21720123,3294,America/Tegucigalpa,Central Standard Time,NA,HN,HN-FM,Tegucigalpa,medium_airport,yes
Honduras,TJI,MHTJ,Trujillo Airport,15.92679977,-85.9382019,3,America/Tegucigalpa,Central Standard Time,NA,HN,HN-CL,Trujillo,medium_airport,no
Honduras,SCD,MHUL,Sulaco Airport,14.90719986,-87.26339722,400,America/Tegucigalpa,Central Standard Time,NA,HN,HN-YO,Sulaco,small_airport,no
Honduras,UII,MHUT,Utila Airport,16.11310005,-86.88030243,29,America/Tegucigalpa,Central Standard Time,NA,HN,HN-IB,Utila Island,small_airport,yes
Honduras,ORO,MHYR,Yoro Airport,15.1275,-87.135,2215,America/Tegucigalpa,Central Standard Time,NA,HN,HN-YO,Yoro,closed,no
Honduras,VTA,,Victoria Airport,14.9344,-87.394,1200,America/Tegucigalpa,Central Standard Time,NA,HN,HN-YO,Victoria,small_airport,no
Hong Kong,HKG,VHHH,Chek Lap Kok International Airport,22.30890083,113.9150009,28,Asia/Hong_Kong,Hong Kong Standard Time,AS,HK,HK-U-A,Hong Kong,large_airport,yes
Hong Kong,HHP,VHST,Shun Tak Heliport,22.28937149,114.152153,107,Asia/Hong_Kong,Hong Kong Standard Time,AS,HK,HK-U-A,Hong Kong,heliport,yes
Hungary,BUD,LHBP,Budapest Ferenc Liszt International Airport,47.43690109,19.25559998,495,Europe/Budapest,Central European Standard Time,EU,HU,HU-PE,Budapest,large_airport,yes
Hungary,DEB,LHDC,Debrecen International Airport,47.48889923,21.61529922,359,Europe/Budapest,Central European Standard Time,EU,HU,HU-HB,Debrecen,medium_airport,yes
Hungary,MCQ,LHMC,Miskolc Airport,48.13690186,20.79140091,390,Europe/Budapest,Central European Standard Time,EU,HU,HU-BZ,Miskolc,small_airport,no
Hungary,PEV,LHPP,Pécs-Pogány Airport,45.99089813,18.24099922,1000,Europe/Budapest,Central European Standard Time,EU,HU,HU-BA,Pécs-Pogány,medium_airport,yes
Hungary,QGY,LHPR,Győr-Pér International Airport,47.62440109,17.81360054,424,Europe/Budapest,Central European Standard Time,EU,HU,HU-GS,Győr,medium_airport,yes
Hungary,SOB,LHSM,Sármellék International Airport,46.68640137,17.15909958,408,Europe/Budapest,Central European Standard Time,EU,HU,HU-ZA,Sármellék,medium_airport,yes
Hungary,TZR,LHTA,Taszár Air Base,46.39310074,17.91749954,531,Europe/Budapest,Central European Standard Time,EU,HU,HU-SO,Taszár,medium_airport,no
Hungary,QZD,LHUD,Szeged Glider Airport,46.24689865,20.09079933,249,Europe/Budapest,Central European Standard Time,EU,HU,HU-CS,Szeged,small_airport,no
Iceland,AEY,BIAR,Akureyri Airport,65.66000366,-18.0727005,6,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-6,Akureyri,medium_airport,yes
Iceland,BIU,BIBD,Bildudalur Airport,65.64129639,-23.5461998,18,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-4,Bildudalur,small_airport,no
Iceland,BGJ,BIBF,Borgarfjörður eystri Airport,65.5164032,-13.80500031,80,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-7,Borgarfjörður eystri,small_airport,no
Iceland,BJD,BIBK,Bakkafjörður Airport,66.02189636,-14.82439995,14,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-6,Bakkafjörður,small_airport,no
Iceland,BLO,BIBL,Hjaltabakki Airport,65.64499664,-20.28750038,131,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-5,Blönduós,small_airport,no
Iceland,BQD,BIBR,Búðardalur Airport,65.07530212,-21.8003006,131,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-3,Búðardalur,small_airport,no
Iceland,BXV,BIBV,Breiðdalsvík Airport,64.79000092,-14.02280045,8,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-7,Breiðdalsvík,small_airport,no
Iceland,DJU,BIDV,Djúpivogur Airport,64.64420319,-14.28279972,9,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-7,Djúpivogur,small_airport,no
Iceland,EGS,BIEG,Egilsstaðir Airport,65.28330231,-14.40139961,76,Atlantic/Reykjavik,Greenwich Mean Time,EU,IS,IS-7,Egilsstaðir,medium_airport,yes
